,wavenumber,experimental,CO2 v3b phase I,13CO2 v3b phase I,v3a,CO2 gas,linear baseline,residue,CO2 gas experimental
126,721.277,1.00558,0.0,0.0,0.0,0.0,-6.30704,7.31262,0.0501036
127,722.241,1.04063,0.0,0.0,0.0,0.0,-6.30283,7.34346,0.0230889
128,723.206,1.07446,0.0,0.0,0.0,0.0,-6.29862,7.37308,0.0213253
129,724.17,1.02791,0.0,0.0,0.0,0.0,-6.29442,7.32232,0.02014
130,725.134,1.01231,0.0,0.0,0.0,0.0,-6.29021,7.30251,0.0196569
131,726.098,1.05224,0.0,0.0,0.0,0.0,-6.286,7.33824,0.0220517
132,727.063,1.076,0.0,0.0,0.0,0.0,-6.28179,7.3578,0.0238412
133,728.027,1.03743,0.0,0.0,0.0,0.0,-6.27758,7.31501,0.0224914
134,728.991,1.04577,0.0,0.0,0.0,0.0,-6.27338,7.31915,0.022799
135,729.955,1.08345,0.0,0.0,0.0,0.0,-6.26917,7.35262,0.0253746
136,730.92,1.0846,0.0,0.0,0.0,0.0,-6.26496,7.34956,0.0256344
137,731.884,1.02994,0.0,0.0,0.0,0.0,-6.26075,7.29069,0.0228421
138,732.848,1.05632,0.0,0.0,0.0,0.0,-6.25655,7.31287,0.0234823
139,733.812,1.12152,0.0,0.0,0.0,0.0,-6.25234,7.37386,0.0270943
140,734.777,1.11046,0.0,0.0,0.0,0.0,-6.24813,7.35859,0.0274082
141,735.741,1.0576,0.0,0.0,0.0,0.0,-6.24392,7.30152,0.0241389
142,736.705,1.09183,0.0,0.0,0.0,0.0,-6.23972,7.33154,0.0246701
143,737.67,1.17202,0.0,0.0,0.0,0.0,-6.23551,7.40753,0.0284915
144,738.634,1.15602,0.0,0.0,0.0,0.0,-6.2313,7.38732,0.028221
145,739.598,1.06089,0.0,0.0,0.0,0.0,-6.22709,7.28798,0.0244447
146,740.562,1.07373,0.0,0.0,0.0,0.0,-6.22288,7.29661,0.0264889
147,741.527,1.14923,0.0,0.0,0.0,0.0,-6.21868,7.3679,0.0317879
148,742.491,1.10767,0.0,0.0,0.0,0.0,-6.21447,7.32214,0.0301283
149,743.455,1.00097,0.0,0.0,0.0,0.0,-6.21026,7.21123,0.0242001
150,744.42,1.01507,0.0,0.0,0.0,0.0,-6.20605,7.22113,0.0249173
151,745.384,1.13985,0.0,0.0,0.0,0.0,-6.20185,7.3417,0.0298178
152,746.348,1.09767,0.0,0.0,0.0,0.0,-6.19764,7.2953,0.0292486
153,747.312,0.988904,0.0,0.0,0.0,0.0,-6.19343,7.18233,0.023387
154,748.277,0.992517,0.0,0.0,0.0,0.0,-6.18922,7.18174,0.0227571
155,749.241,1.12811,0.0,0.0,0.0,0.0,-6.18501,7.31312,0.0285176
156,750.205,1.10134,0.0,0.0,0.0,0.0,-6.18081,7.28215,0.0295921
157,751.169,0.988473,0.0,0.0,0.0,0.0,-6.1766,7.16507,0.0234445
158,752.134,0.980727,0.0,0.0,0.0,0.0,-6.17239,7.15312,0.021893
159,753.098,1.12644,0.0,0.0,0.0,0.0,-6.16818,7.29463,0.0284204
160,754.062,1.12205,0.0,0.0,0.0,0.0,-6.16398,7.28603,0.0310034
161,755.027,0.989446,0.0,0.0,0.0,0.0,-6.15977,7.14921,0.0245019
162,755.991,0.960933,0.0,0.0,0.0,0.0,-6.15556,7.11649,0.0210393
163,756.955,1.10924,0.0,0.0,0.0,0.0,-6.15135,7.26059,0.0273253
164,757.919,1.13994,0.0,0.0,0.0,0.0,-6.14715,7.28708,0.0311021
165,758.884,1.00439,0.0,0.0,0.0,0.0,-6.14294,7.14733,0.0246253
166,759.848,0.944523,0.0,0.0,0.0,0.0,-6.13873,7.08325,0.0196942
167,760.812,1.10347,0.0,0.0,0.0,0.0,-6.13452,7.23799,0.026008
168,761.777,1.18556,0.0,0.0,0.0,0.0,-6.13031,7.31587,0.0315222
169,762.741,1.03514,0.0,0.0,0.0,0.0,-6.12611,7.16124,0.0255202
170,763.705,0.951853,0.0,0.0,0.0,0.0,-6.1219,7.07375,0.0193741
171,764.669,1.09761,0.0,0.0,0.0,0.0,-6.11769,7.2153,0.025316
172,765.634,1.21344,0.0,0.0,0.0,0.0,-6.11348,7.32692,0.0317937
173,766.598,1.06669,0.0,0.0,0.0,0.0,-6.10928,7.17597,0.0264744
174,767.562,0.960034,0.0,0.0,0.0,0.0,-6.10507,7.0651,0.0192025
175,768.526,1.08546,0.0,0.0,0.0,0.0,-6.10086,7.18632,0.0237951
176,769.491,1.21986,0.0,0.0,0.0,0.0,-6.09665,7.31652,0.0315122
177,770.455,1.08132,0.0,0.0,0.0,0.0,-6.09245,7.17377,0.0275848
178,771.419,0.953835,0.0,0.0,0.0,0.0,-6.08824,7.04207,0.0194303
179,772.384,1.05585,0.0,0.0,0.0,0.0,-6.08403,7.13988,0.0225043
180,773.348,1.23377,0.0,0.0,0.0,0.0,-6.07982,7.31359,0.0305188
181,774.312,1.12637,0.0,0.0,0.0,0.0,-6.07561,7.20199,0.0280017
182,775.276,0.973364,0.0,0.0,0.0,0.0,-6.07141,7.04477,0.019638
183,776.241,1.03801,0.0,0.0,0.0,0.0,-6.0672,7.10521,0.0215578
184,777.205,1.22294,0.0,0.0,0.0,0.0,-6.06299,7.28593,0.0301636
185,778.169,1.14634,0.0,0.0,0.0,0.0,-6.05878,7.20513,0.0286983
186,779.133,0.990594,0.0,0.0,0.0,0.0,-6.05458,7.04517,0.0196946
187,780.098,1.02511,0.0,0.0,0.0,0.0,-6.05037,7.07548,0.0195582
188,781.062,1.21949,0.0,0.0,0.0,0.0,-6.04616,7.26565,0.0280882
189,782.026,1.17325,0.0,0.0,0.0,0.0,-6.04195,7.2152,0.0288844
190,782.99,1.01531,0.0,0.0,0.0,0.0,-6.03775,7.05306,0.0206812
191,783.955,1.02098,0.0,0.0,0.0,0.0,-6.03354,7.05452,0.0192948
192,784.919,1.20772,0.0,0.0,0.0,0.0,-6.02933,7.23705,0.027169
193,785.883,1.20931,0.0,0.0,0.0,0.0,-6.02512,7.23443,0.0290778
194,786.848,1.0471,0.0,0.0,0.0,0.0,-6.02091,7.06801,0.0215335
195,787.812,1.02613,0.0,0.0,0.0,0.0,-6.01671,7.04284,0.0182142
196,788.776,1.20807,0.0,0.0,0.0,0.0,-6.0125,7.22057,0.0249985
197,789.74,1.24554,0.0,0.0,0.0,0.0,-6.00829,7.25383,0.0284803
198,790.705,1.10317,0.0,0.0,0.0,0.0,-6.00408,7.10726,0.0218188
199,791.669,1.05901,0.0,0.0,0.0,0.0,-5.99988,7.05888,0.0171893
200,792.633,1.23399,0.0,0.0,0.0,0.0,-5.99567,7.22966,0.0229914
201,793.597,1.30692,0.0,0.0,0.0,0.0,-5.99146,7.29838,0.0277316
202,794.562,1.19546,0.0,0.0,0.0,0.0,-5.98725,7.18271,0.0221703
203,795.526,1.13866,0.0,0.0,0.0,0.0,-5.98305,7.12171,0.0167202
204,796.49,1.27926,0.0,0.0,0.0,0.0,-5.97884,7.2581,0.0210866
205,797.455,1.38718,0.0,0.0,0.0,0.0,-5.97463,7.36181,0.0263233
206,798.419,1.2768,0.0,0.0,0.0,0.0,-5.97042,7.24722,0.022982
207,799.383,1.20148,0.0,0.0,0.0,0.0,-5.96621,7.1677,0.0167684
208,800.347,1.31008,0.0,0.0,0.0,0.0,-5.96201,7.27209,0.0186157
209,801.312,1.42124,0.0,0.0,0.0,0.0,-5.9578,7.37904,0.0235931
210,802.276,1.32739,0.0,0.0,0.0,0.0,-5.95359,7.28098,0.0214381
211,803.24,1.23735,0.0,0.0,0.0,0.0,-5.94938,7.18673,0.0163968
212,804.205,1.29757,0.0,0.0,0.0,0.0,-5.94518,7.24275,0.0175228
213,805.169,1.40158,0.0,0.0,0.0,0.0,-5.94097,7.34255,0.0219546
214,806.133,1.33885,0.0,0.0,0.0,0.0,-5.93676,7.27561,0.0208253
215,807.097,1.23953,0.0,0.0,0.0,0.0,-5.93255,7.17208,0.015826
216,808.062,1.26639,0.0,0.0,0.0,0.0,-5.92835,7.19473,0.0158749
217,809.026,1.36292,0.0,0.0,0.0,0.0,-5.92414,7.28706,0.020486
218,809.99,1.32786,0.0,0.0,0.0,0.0,-5.91993,7.24779,0.021028
219,810.955,1.22972,0.0,0.0,0.0,0.0,-5.91572,7.14545,0.017014
220,811.919,1.23756,0.0,0.0,0.0,0.0,-5.91151,7.14907,0.0158043
221,812.883,1.3277,0.0,0.0,0.0,0.0,-5.90731,7.235,0.0195521
222,813.847,1.31667,0.0,0.0,0.0,0.0,-5.9031,7.21977,0.0209908
223,814.812,1.22337,0.0,0.0,0.0,0.0,-5.89889,7.12226,0.0174521
224,815.776,1.209,0.0,0.0,0.0,0.0,-5.89468,7.10368,0.0155824
225,816.74,1.28675,0.0,0.0,0.0,0.0,-5.89048,7.17722,0.0183913
226,817.704,1.30338,0.0,0.0,0.0,0.0,-5.88627,7.18964,0.0201961
227,818.669,1.22645,0.0,0.0,0.0,0.0,-5.88206,7.10852,0.0174246
228,819.633,1.19195,0.0,0.0,0.0,0.0,-5.87785,7.0698,0.0148351
229,820.597,1.25292,0.0,0.0,0.0,0.0,-5.87365,7.12656,0.0168624
230,821.562,1.29186,0.0,0.0,0.0,0.0,-5.86944,7.16129,0.0191961
231,822.526,1.24092,0.0,0.0,0.0,0.0,-5.86523,7.10615,0.0178215
232,823.49,1.2096,0.0,0.0,0.0,0.0,-5.86102,7.07062,0.0156916
233,824.454,1.24477,0.0,0.0,0.0,0.0,-5.85681,7.10159,0.0166346
234,825.419,1.28885,0.0,0.0,0.0,0.0,-5.85261,7.14146,0.0185671
235,826.383,1.26819,0.0,0.0,0.0,0.0,-5.8484,7.11659,0.0183111
236,827.347,1.2292,0.0,0.0,0.0,0.0,-5.84419,7.0734,0.0166316
237,828.311,1.23802,0.0,0.0,0.0,0.0,-5.83998,7.078,0.016547
238,829.276,1.27581,0.0,0.0,0.0,0.0,-5.83578,7.11158,0.0179608
239,830.24,1.27684,0.0,0.0,0.0,0.0,-5.83157,7.10841,0.0182186
240,831.204,1.24593,0.0,0.0,0.0,0.0,-5.82736,7.0733,0.0166575
241,832.168,1.23331,0.0,0.0,0.0,0.0,-5.82315,7.05646,0.0160963
242,833.133,1.2699,0.0,0.0,0.0,0.0,-5.81894,7.08885,0.0176557
243,834.097,1.28575,0.0,0.0,0.0,0.0,-5.81474,7.10049,0.0186803
244,835.061,1.2634,0.0,0.0,0.0,0.0,-5.81053,7.07393,0.017637
245,836.026,1.2517,0.0,0.0,0.0,0.0,-5.80632,7.05802,0.0163957
246,836.99,1.27871,0.0,0.0,0.0,0.0,-5.80211,7.08082,0.0169058
247,837.954,1.29008,0.0,0.0,0.0,0.0,-5.79791,7.08798,0.0181929
248,838.918,1.27117,0.0,0.0,0.0,0.0,-5.7937,7.06487,0.0177246
249,839.883,1.25226,0.0,0.0,0.0,0.0,-5.78949,7.04175,0.0165298
250,840.847,1.27102,0.0,0.0,0.0,0.0,-5.78528,7.0563,0.0169081
251,841.811,1.29289,0.0,0.0,0.0,0.0,-5.78108,7.07397,0.0180598
252,842.775,1.28704,0.0,0.0,0.0,0.0,-5.77687,7.0639,0.0177305
253,843.74,1.2701,0.0,0.0,0.0,0.0,-5.77266,7.04276,0.0167841
254,844.704,1.28347,0.0,0.0,0.0,0.0,-5.76845,7.05192,0.0167546
255,845.668,1.30464,0.0,0.0,0.0,0.0,-5.76425,7.06889,0.0178513
256,846.633,1.30117,0.0,0.0,0.0,0.0,-5.76004,7.0612,0.0181788
257,847.597,1.28121,0.0,0.0,0.0,0.0,-5.75583,7.03704,0.0174642
258,848.561,1.28246,0.0,0.0,0.0,0.0,-5.75162,7.03408,0.0172987
259,849.525,1.30217,0.0,0.0,0.0,0.0,-5.74741,7.04958,0.0180342
260,850.49,1.3101,0.0,0.0,0.0,0.0,-5.74321,7.05331,0.0184017
261,851.454,1.30129,0.0,0.0,0.0,0.0,-5.739,7.04029,0.0180169
262,852.418,1.30521,0.0,0.0,0.0,0.0,-5.73479,7.04,0.0175712
263,853.383,1.32174,0.0,0.0,0.0,0.0,-5.73058,7.05232,0.0180311
264,854.347,1.33432,0.0,0.0,0.0,0.0,-5.72638,7.0607,0.0187212
265,855.311,1.33593,0.0,0.0,0.0,0.0,-5.72217,7.0581,0.0184258
266,856.275,1.33427,0.0,0.0,0.0,0.0,-5.71796,7.05223,0.0178139
267,857.24,1.34077,0.0,0.0,0.0,0.0,-5.71375,7.05452,0.0179645
268,858.204,1.34834,0.0,0.0,0.0,0.0,-5.70954,7.05789,0.0184608
269,859.168,1.34786,0.0,0.0,0.0,0.0,-5.70534,7.05319,0.0184658
270,860.132,1.34012,0.0,0.0,0.0,0.0,-5.70113,7.04125,0.0179207
271,861.097,1.33989,0.0,0.0,0.0,0.0,-5.69692,7.03682,0.0178282
272,862.061,1.3441,0.0,0.0,0.0,0.0,-5.69271,7.03682,0.0183231
273,863.025,1.34743,0.0,0.0,0.0,0.0,-5.68851,7.03594,0.0184457
274,863.99,1.35413,0.0,0.0,0.0,0.0,-5.6843,7.03843,0.0182594
275,864.954,1.35212,0.0,0.0,0.0,0.0,-5.68009,7.03221,0.0187738
276,865.918,1.36338,0.0,0.0,0.0,0.0,-5.67588,7.03926,0.0191468
277,866.882,1.36972,0.0,0.0,0.0,0.0,-5.67168,7.0414,0.0191895
278,867.847,1.3696,0.0,0.0,0.0,0.0,-5.66747,7.03707,0.0190856
279,868.811,1.36065,0.0,0.0,0.0,0.0,-5.66326,7.02391,0.0189294
280,869.775,1.3541,0.0,0.0,0.0,0.0,-5.65905,7.01315,0.0186438
281,870.739,1.35656,0.0,0.0,0.0,0.0,-5.65484,7.01141,0.01857
282,871.704,1.36175,0.0,0.0,0.0,0.0,-5.65064,7.01238,0.0185672
283,872.668,1.35965,0.0,0.0,0.0,0.0,-5.64643,7.00608,0.018479
284,873.632,1.3542,0.0,0.0,0.0,0.0,-5.64222,6.99642,0.0184477
285,874.597,1.35651,0.0,0.0,0.0,0.0,-5.63801,6.99453,0.0187722
286,875.561,1.37426,0.0,0.0,0.0,0.0,-5.63381,7.00807,0.0192156
287,876.525,1.37723,0.0,0.0,0.0,0.0,-5.6296,7.00683,0.0195212
288,877.489,1.37344,0.0,0.0,0.0,0.0,-5.62539,6.99883,0.0194764
289,878.454,1.37215,0.0,0.0,0.0,0.0,-5.62118,6.99334,0.0197193
290,879.418,1.38406,0.0,0.0,0.0,0.0,-5.61698,7.00104,0.020167
291,880.382,1.39002,0.0,0.0,0.0,0.0,-5.61277,7.00279,0.0201945
292,881.346,1.38824,0.0,0.0,0.0,0.0,-5.60856,6.9968,0.0201057
293,882.311,1.37772,0.0,0.0,0.0,0.0,-5.60435,6.98208,0.0204322
294,883.275,1.37929,0.0,0.0,0.0,0.0,-5.60014,6.97944,0.0208436
295,884.239,1.38288,0.0,0.0,0.0,0.0,-5.59594,6.97882,0.0209232
296,885.204,1.38248,0.0,0.0,0.0,0.0,-5.59173,6.97421,0.0206168
297,886.168,1.38793,0.0,0.0,0.0,0.0,-5.58752,6.97545,0.0206102
298,887.132,1.39634,0.0,0.0,0.0,0.0,-5.58331,6.97966,0.020733
299,888.096,1.39593,0.0,0.0,0.0,0.0,-5.57911,6.97503,0.0210394
300,889.061,1.39307,0.0,0.0,0.0,0.0,-5.5749,6.96796,0.0211078
301,890.025,1.39032,0.0,0.0,0.0,0.0,-5.57069,6.96101,0.0208483
302,890.989,1.39148,0.0,0.0,0.0,0.0,-5.56648,6.95796,0.0207935
303,891.953,1.39629,0.0,0.0,0.0,0.0,-5.56228,6.95856,0.0209076
304,892.918,1.39666,0.0,0.0,0.0,0.0,-5.55807,6.95473,0.0211316
305,893.882,1.39514,0.0,0.0,0.0,0.0,-5.55386,6.949,0.0211635
306,894.846,1.39373,0.0,0.0,0.0,0.0,-5.54965,6.94338,0.0209734
307,895.811,1.40259,0.0,0.0,0.0,0.0,-5.54544,6.94803,0.0210022
308,896.775,1.40562,0.0,0.0,0.0,0.0,-5.54124,6.94686,0.0210611
309,897.739,1.40168,0.0,0.0,0.0,0.0,-5.53703,6.93871,0.0210155
310,898.703,1.39393,0.0,0.0,0.0,0.0,-5.53282,6.92675,0.0208637
311,899.668,1.39673,0.0,0.0,0.0,0.0,-5.52861,6.92535,0.0206957
312,900.632,1.39872,0.0,0.0,0.0,0.0,-5.52441,6.92312,0.0206251
313,901.596,1.39943,0.0,0.0,0.0,0.0,-5.5202,6.91962,0.0210992
314,902.561,1.39922,0.0,0.0,0.0,0.0,-5.51599,6.91521,0.0212312
315,903.525,1.40352,0.0,0.0,0.0,0.0,-5.51178,6.9153,0.0209902
316,904.489,1.40289,0.0,0.0,0.0,0.0,-5.50758,6.91047,0.0209962
317,905.453,1.40136,0.0,0.0,0.0,0.0,-5.50337,6.90473,0.0212352
318,906.418,1.40646,0.0,0.0,0.0,0.0,-5.49916,6.90562,0.0214316
319,907.382,1.41794,0.0,0.0,0.0,0.0,-5.49495,6.9129,0.0213814
320,908.346,1.41419,0.0,0.0,0.0,0.0,-5.49074,6.90493,0.021207
321,909.31,1.41141,0.0,0.0,0.0,0.0,-5.48654,6.89794,0.0213924
322,910.275,1.41631,0.0,0.0,0.0,0.0,-5.48233,6.89864,0.0214969
323,911.239,1.42474,0.0,0.0,0.0,0.0,-5.47812,6.90286,0.0213139
324,912.203,1.42328,0.0,0.0,0.0,0.0,-5.47391,6.89719,0.0211937
325,913.168,1.42455,0.0,0.0,0.0,0.0,-5.46971,6.89426,0.0213954
326,914.132,1.4346,0.0,0.0,0.0,0.0,-5.4655,6.9001,0.0217966
327,915.096,1.44144,0.0,0.0,0.0,0.0,-5.46129,6.90273,0.0218027
328,916.06,1.4449,0.0,0.0,0.0,0.0,-5.45708,6.90199,0.0211998
329,917.025,1.44843,0.0,0.0,0.0,0.0,-5.45288,6.90131,0.0210285
330,917.989,1.45763,0.0,0.0,0.0,0.0,-5.44867,6.9063,0.0214634
331,918.953,1.46381,0.0,0.0,0.0,0.0,-5.44446,6.90827,0.0218421
332,919.917,1.46713,0.0,0.0,0.0,0.0,-5.44025,6.90738,0.021587
333,920.882,1.47116,0.0,0.0,0.0,0.0,-5.43604,6.9072,0.0213898
334,921.846,1.48833,0.0,0.0,0.0,0.0,-5.43184,6.92017,0.0217944
335,922.81,1.50231,0.0,0.0,0.0,0.0,-5.42763,6.92994,0.0220336
336,923.774,1.50217,0.0,0.0,0.0,0.0,-5.42342,6.92559,0.02153
337,924.739,1.50672,0.0,0.0,0.0,0.0,-5.41921,6.92593,0.020999
338,925.703,1.52147,0.0,0.0,0.0,0.0,-5.41501,6.93648,0.0211202
339,926.667,1.53033,0.0,0.0,0.0,0.0,-5.4108,6.94113,0.0218403
340,927.632,1.53936,0.0,0.0,0.0,0.0,-5.40659,6.94595,0.0220106
341,928.596,1.54192,0.0,0.0,0.0,0.0,-5.40238,6.9443,0.0215374
342,929.56,1.55368,0.0,0.0,0.0,0.0,-5.39818,6.95186,0.0214019
343,930.524,1.56952,0.0,0.0,0.0,0.0,-5.39397,6.96349,0.0220066
344,931.489,1.58438,0.0,0.0,0.0,0.0,-5.38976,6.97414,0.0222497
345,932.453,1.58759,0.0,0.0,0.0,0.0,-5.38555,6.97315,0.0218217
346,933.417,1.59347,0.0,0.0,0.0,0.0,-5.38134,6.97482,0.0213638
347,934.381,1.60866,0.0,0.0,0.0,0.0,-5.37714,6.9858,0.0217175
348,935.346,1.62495,0.0,0.0,0.0,0.0,-5.37293,6.99788,0.0221544
349,936.31,1.63187,0.0,0.0,0.0,0.0,-5.36872,7.00059,0.0218961
350,937.274,1.64141,0.0,0.0,0.0,0.0,-5.36451,7.00593,0.0215221
351,938.239,1.65739,0.0,0.0,0.0,0.0,-5.36031,7.0177,0.0218613
352,939.203,1.68426,0.0,0.0,0.0,0.0,-5.3561,7.04035,0.0224164
353,940.167,1.69259,0.0,0.0,0.0,0.0,-5.35189,7.04448,0.0223194
354,941.131,1.69707,0.0,0.0,0.0,0.0,-5.34768,7.04475,0.021751
355,942.096,1.703,0.0,0.0,0.0,0.0,-5.34348,7.04648,0.0219654
356,943.06,1.72694,0.0,0.0,0.0,0.0,-5.33927,7.06621,0.0227907
357,944.024,1.73994,0.0,0.0,0.0,0.0,-5.33506,7.075,0.0227959
358,944.989,1.74941,0.0,0.0,0.0,0.0,-5.33085,7.08026,0.0220293
359,945.953,1.76411,0.0,0.0,0.0,0.0,-5.32664,7.09076,0.0219866
360,946.917,1.78734,0.0,0.0,0.0,0.0,-5.32244,7.10978,0.0226475
361,947.881,1.80015,0.0,0.0,0.0,0.0,-5.31823,7.11838,0.0230919
362,948.846,1.81192,0.0,0.0,0.0,0.0,-5.31402,7.12594,0.0227774
363,949.81,1.8297,0.0,0.0,0.0,0.0,-5.30981,7.13951,0.0225578
364,950.774,1.85671,0.0,0.0,0.0,0.0,-5.30561,7.16232,0.0229023
365,951.739,1.87168,0.0,0.0,0.0,0.0,-5.3014,7.17308,0.0233823
366,952.703,1.87799,0.0,0.0,0.0,0.0,-5.29719,7.17518,0.023317
367,953.667,1.8881,0.0,0.0,0.0,0.0,-5.29298,7.18108,0.0229459
368,954.631,1.9134,0.0,0.0,0.0,0.0,-5.28877,7.20217,0.0232918
369,955.596,1.9332,0.0,0.0,0.0,0.0,-5.28457,7.21776,0.0239381
370,956.56,1.94472,0.0,0.0,0.0,0.0,-5.28036,7.22508,0.0236907
371,957.524,1.94934,0.0,0.0,0.0,0.0,-5.27615,7.22549,0.023446
372,958.488,1.97027,0.0,0.0,0.0,0.0,-5.27194,7.24222,0.0239865
373,959.453,1.99318,0.0,0.0,0.0,0.0,-5.26774,7.26092,0.0246512
374,960.417,2.0109,0.0,0.0,0.0,0.0,-5.26353,7.27443,0.0245718
375,961.381,2.01792,0.0,0.0,0.0,0.0,-5.25932,7.27724,0.0241044
376,962.346,2.0301,0.0,0.0,0.0,0.0,-5.25511,7.28522,0.0240592
377,963.31,2.05679,0.0,0.0,0.0,0.0,-5.25091,7.3077,0.0247178
378,964.274,2.07698,0.0,0.0,0.0,0.0,-5.2467,7.32368,0.0250303
379,965.238,2.08393,0.0,0.0,0.0,0.0,-5.24249,7.32642,0.024739
380,966.203,2.08946,0.0,0.0,0.0,0.0,-5.23828,7.32774,0.0246968
381,967.167,2.11285,0.0,0.0,0.0,0.0,-5.23407,7.34693,0.0250997
382,968.131,2.13386,0.0,0.0,0.0,0.0,-5.22987,7.36373,0.0254304
383,969.095,2.14037,0.0,0.0,0.0,0.0,-5.22566,7.36602,0.0254035
384,970.06,2.15065,0.0,0.0,0.0,0.0,-5.22145,7.3721,0.0251031
385,971.024,2.16807,0.0,0.0,0.0,0.0,-5.21724,7.38532,0.0253842
386,971.988,2.18756,0.0,0.0,0.0,0.0,-5.21304,7.4006,0.0259392
387,972.952,2.19245,0.0,0.0,0.0,0.0,-5.20883,7.40128,0.0258545
388,973.917,2.19639,0.0,0.0,0.0,0.0,-5.20462,7.40101,0.0256426
389,974.881,2.21813,0.0,0.0,0.0,0.0,-5.20041,7.41855,0.0260819
390,975.845,2.24167,0.0,0.0,0.0,0.0,-5.19621,7.43788,0.0265078
391,976.81,2.24826,0.0,0.0,0.0,0.0,-5.192,7.44026,0.0264275
392,977.774,2.24891,0.0,0.0,0.0,0.0,-5.18779,7.4367,0.0261064
393,978.738,2.25647,0.0,0.0,0.0,0.0,-5.18358,7.44006,0.026156
394,979.702,2.27414,0.0,0.0,0.0,0.0,-5.17937,7.45351,0.0264865
395,980.667,2.28648,0.0,0.0,0.0,0.0,-5.17517,7.46165,0.0266791
396,981.631,2.29102,0.0,0.0,0.0,0.0,-5.17096,7.46198,0.0264771
397,982.595,2.29449,0.0,0.0,0.0,0.0,-5.16675,7.46124,0.0264783
398,983.559,2.30989,0.0,0.0,0.0,0.0,-5.16254,7.47244,0.0268536
399,984.524,2.32788,0.0,0.0,0.0,0.0,-5.15834,7.48622,0.0270465
400,985.488,2.33706,0.0,0.0,0.0,0.0,-5.15413,7.49118,0.0266582
401,986.452,2.3425,0.0,0.0,0.0,0.0,-5.14992,7.49242,0.0265898
402,987.417,2.35534,0.0,0.0,0.0,0.0,-5.14571,7.50106,0.0270307
403,988.381,2.36915,0.0,0.0,0.0,0.0,-5.14151,7.51066,0.0273241
404,989.345,2.36881,0.0,0.0,0.0,0.0,-5.1373,7.50611,0.0271027
405,990.309,2.37129,0.0,0.0,0.0,0.0,-5.13309,7.50438,0.0268876
406,991.274,2.38207,0.0,0.0,0.0,0.0,-5.12888,7.51096,0.0267751
407,992.238,2.39392,0.0,0.0,0.0,0.0,-5.12467,7.5186,0.0270306
408,993.202,2.39933,0.0,0.0,0.0,0.0,-5.12047,7.5198,0.0273108
409,994.167,2.40416,0.0,0.0,0.0,0.0,-5.11626,7.52042,0.0273283
410,995.131,2.41126,0.0,0.0,0.0,0.0,-5.11205,7.52331,0.0273144
411,996.095,2.4206,0.0,0.0,0.0,0.0,-5.10784,7.52844,0.027582
412,997.059,2.43299,0.0,0.0,0.0,0.0,-5.10364,7.53663,0.0275317
413,998.024,2.44057,0.0,0.0,0.0,0.0,-5.09943,7.54,0.0274326
414,998.988,2.44516,0.0,0.0,0.0,0.0,-5.09522,7.54038,0.0275078
415,999.952,2.45088,0.0,0.0,0.0,0.0,-5.09101,7.54189,0.0275701
416,1000.92,2.45633,0.0,0.0,0.0,0.0,-5.08681,7.54314,0.0276032
417,1001.88,2.46412,0.0,0.0,0.0,0.0,-5.0826,7.54671,0.0277458
418,1002.85,2.47196,0.0,0.0,0.0,0.0,-5.07839,7.55035,0.0279218
419,1003.81,2.47382,0.0,0.0,0.0,0.0,-5.07418,7.54801,0.0280515
420,1004.77,2.48065,0.0,0.0,0.0,0.0,-5.06998,7.55063,0.0279625
421,1005.74,2.48733,0.0,0.0,0.0,0.0,-5.06577,7.5531,0.0278576
422,1006.7,2.49521,0.0,0.0,0.0,0.0,-5.06156,7.55677,0.0279594
423,1007.67,2.50604,0.0,0.0,0.0,0.0,-5.05735,7.56339,0.0281284
424,1008.63,2.51143,0.0,0.0,0.0,0.0,-5.05314,7.56457,0.0277801
425,1009.6,2.51539,0.0,0.0,0.0,0.0,-5.04894,7.56432,0.0274724
426,1010.56,2.52341,0.0,0.0,0.0,0.0,-5.04473,7.56814,0.0275041
427,1011.52,2.53298,0.0,0.0,0.0,0.0,-5.04052,7.5735,0.0278128
428,1012.49,2.54807,0.0,0.0,0.0,0.0,-5.03631,7.58438,0.028032
429,1013.45,2.55448,0.0,0.0,0.0,0.0,-5.03211,7.58659,0.0280945
430,1014.42,2.56158,0.0,0.0,0.0,0.0,-5.0279,7.58948,0.0279041
431,1015.38,2.56853,0.0,0.0,0.0,0.0,-5.02369,7.59222,0.0278237
432,1016.35,2.58112,0.0,0.0,0.0,0.0,-5.01948,7.6006,0.0276956
433,1017.31,2.58965,0.0,0.0,0.0,0.0,-5.01527,7.60492,0.0273957
434,1018.27,2.60085,0.0,0.0,0.0,0.0,-5.01107,7.61192,0.0272272
435,1019.24,2.61287,0.0,0.0,0.0,0.0,-5.00686,7.61973,0.0276101
436,1020.2,2.62567,0.0,0.0,0.0,0.0,-5.00265,7.62832,0.0278959
437,1021.17,2.63266,0.0,0.0,0.0,0.0,-4.99844,7.6311,0.0276905
438,1022.13,2.63443,0.0,0.0,0.0,0.0,-4.99424,7.62867,0.0273358
439,1023.1,2.64253,0.0,0.0,0.0,0.0,-4.99003,7.63256,0.02747
440,1024.06,2.663,0.0,0.0,0.0,0.0,-4.98582,7.64882,0.0277898
441,1025.02,2.68023,0.0,0.0,0.0,0.0,-4.98161,7.66184,0.0280373
442,1025.99,2.68956,0.0,0.0,0.0,0.0,-4.9774,7.66696,0.0279893
